"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SFTA1P",4.3514674225424,5.43292904254423,1.64350690318161,3.30569286446368,0.000947418764526234,0.0531475609711314
"CD300LG",95.0383064922842,2.35509982833217,0.713078231242692,3.30272293437973,0.000957509432783168,0.0535648282411526
"ANKRD33",17.8796850420165,4.88437822195474,1.48055228668841,3.29902446936188,0.000970214537285587,0.0539765360343868
"PURPL",44.9431526222691,2.77638652908231,0.84269840732796,3.29463839606118,0.000985484038457417,0.0545934077155455
"PRRT4",18.1173509708656,1.38416042209843,0.420467689195534,3.29195431103564,0.000994937739815947,0.0547486857100355
"TRPC6",14.6736763604304,1.80941977703936,0.550472289558976,3.2870315388428,0.001012494934453,0.0552630681115628
"TOMM40L",447.045843356131,1.71093223566179,0.520346364214999,3.28806416903272,0.00100878843441272,0.0552630681115628
"HOXD8",17.289986703422,2.63786329498852,0.803251743438329,3.28398079000379,0.00102351898641555,0.0557141938831859
"SLC41A3",1089.69770153006,0.958953156019538,0.292524257263885,3.2782004644301,0.00104471174778095,0.0563685471826368
"FOXS1",42.0574293957308,2.32865119282853,0.710323749027392,3.27829556032306,0.00104435983101168,0.0563685471826368
"NOTCH4",598.030683436649,0.82435977360319,0.251566150334637,3.27691055615636,0.00104949610005801,0.0563685471826368
"LAMC1",4008.7782364988,1.27971357618587,0.390833893501975,3.27431575782565,0.00105918183983572,0.0565877705171491
"SFRP4",67.5704605319625,2.91872423324695,0.891926679417801,3.27238135218931,0.00106645623138947,0.0567822046493132
"PARVB",1034.41222753762,1.65357096660893,0.505466682682153,3.27137479731522,0.00107025966694688,0.0567822046493132
"ASPSCR1",5634.7874279116,2.37081696614652,0.725885077698985,3.26610511633863,0.00109037765824885,0.057493934225419
"IRAK2",798.202210230192,1.32634710594718,0.40699452404146,3.25888194459361,0.00111852201965886,0.0583063161901763
"AC008736.1",17.2260108548307,1.7443460896186,0.53509950505981,3.25985367791291,0.00111469704758832,0.0583063161901763
"AC073529.1",5.5794455897691,2.61331635023857,0.802922157861798,3.25475679634736,0.00113489506637055,0.0587819793983286
"SH3GL3",301.44483578869,9.16522930016922,2.8187813599481,3.25148641551183,0.00114803261643408,0.0591441803287916
"CENPE",74.2857329538019,2.07504894564048,0.638650828529629,3.24911336984856,0.00115765330361321,0.0594880622556457
"LMCD1",434.98884221542,1.11676065944863,0.344184923798946,3.24465304035507,0.00117593808696724,0.0601216953577303
"S100A13",403.848990545876,2.34706319089864,0.723218934390864,3.24530108282559,0.00117326501867934,0.0601216953577303
"GUCY1B2",21.8383893193194,4.74400626720333,1.46428017999127,3.23982140305389,0.00119604588041771,0.0604209528719222
"FBXL18",112.151168055649,1.59332560913296,0.491742560591916,3.24016210273738,0.00119461764914063,0.0604209528719222
"FAM189B",779.237609873626,1.4167510593189,0.437315627409712,3.23965340024672,0.00119675073774543,0.0604209528719222
"HOXD3",4.39334165902195,4.86121579898301,1.50291302472045,3.23452902398475,0.00121843535988566,0.0610868054328314
"FAM86JP",48.5772532090996,1.55556234222628,0.481018281280677,3.23389443346042,0.00122114584058855,0.0610868054328314
"HOXA-AS2",70.1082562927864,2.58819161271901,0.800586401485425,3.23286981632066,0.00122553397150802,0.0611102680360605
"IGFBP2",23625.5792715994,1.68873345492509,0.522552379237633,3.23170178153017,0.0012305540792237,0.0612094572165581
"KIF14",64.847396966973,1.85625782461314,0.576805220329697,3.21817098595626,0.00129010885766747,0.0637010962850721
"AL162726.3",27.1385461846363,4.42556951105124,1.37751507717454,3.21271947173795,0.0013148464709242,0.0647642060495469
"EPRS1",3407.25049492478,0.747868323991993,0.232847195212608,3.21184166856349,0.00131887039719187,0.0648043495651821
"PTPN14",466.251888128226,1.73066894462657,0.538977523356208,3.21102248169777,0.00132263586890449,0.0648174846829074
"SEZ6L2",1960.17627597557,3.55535326729886,1.10766848088171,3.20976296487988,0.00132844471527687,0.0648174846829074
"SLC26A6",378.698375041474,1.67422533242095,0.521615353748131,3.20969335045566,0.00132876645995165,0.0648174846829074
"FAM83D",235.311889415288,1.80907379113056,0.564184920808874,3.20652630796457,0.00134348019854957,0.0653773074932737
"HRCT1",128.755141064867,2.99729376700164,0.935376816611408,3.20437038183172,0.00135358223030917,0.0657105604353216
"LINC01235",17.0095979721458,4.0126436579959,1.2562524980381,3.19413785386495,0.00140249127896636,0.0670406253035678
"TEAD2",368.413913877052,1.28224109803766,0.402675206828694,3.18430605185769,0.00145101509678555,0.0673883411022494
"TICRR",20.2320548305912,1.95235303144769,0.612462259369243,3.1877115717438,0.00143403503389168,0.0673883411022494
"HHIPL2",10.3494084352703,4.62572600843475,1.45318396788494,3.18316614459168,0.00145673998808864,0.0673883411022494
"GBAP1",35.8811378436095,1.34200413355486,0.421411901845243,3.18454255249699,0.00144982993355591,0.0673883411022494
"EMCN",397.647731771281,0.928489403910219,0.291472023631204,3.18551808967102,0.00144495069973391,0.0673883411022494
"CFAP65",8.75526147479763,2.90672457345169,0.911945912497504,3.18738702988555,0.00143564528145928,0.0673883411022494
"LINC02587",28.6638922812808,5.38027916556024,1.68629772241885,3.19058674754224,0.00141984209295955,0.0673883411022494
"ACTG1P25",167.939292822292,3.56833509400002,1.11941816214678,3.18766946496277,0.00143424385695446,0.0673883411022494
"AC137936.2",28.3450034095759,2.40216730755739,0.753244703853129,3.18909286088491,0.00142720023168223,0.0673883411022494
"AL360169.3",55.5858919819467,6.52531264957502,2.04798287005991,3.18621446740135,0.00144147696923232,0.0673883411022494
"TRIM7",19.1193239607217,2.55652718521755,0.804393395418125,3.17820509191111,0.00148189886333242,0.0681707233371259
"CCDC170",429.113629997223,2.67338050061629,0.842792289191135,3.17205144719828,0.00151366189328843,0.0690031646387357
"AK8",25.102562160737,2.08048173842887,0.655763046121415,3.17261204444824,0.00151074252531195,0.0690031646387357
"CLASRP",735.605138434178,0.56537419632886,0.1783099196912,3.17073888714652,0.0015205175245156,0.0691595752423257
"C3orf36",6.32276303875467,2.96322945431981,0.934815051323421,3.16985637974565,0.00152514301572967,0.0692140746127205
"AC239799.2",6.05164782946551,3.09359980968904,0.977047108786829,3.16627497473512,0.00154404758914884,0.0699148902754725
"CDH22",123.13390566059,6.47889172105936,2.04682623261544,3.16533549249103,0.00154904228495177,0.0699841363413893
"PPP2R3B",223.202040269779,0.727973009322303,0.23024205609457,3.16177253482871,0.00156812003422395,0.070530476817712
"SH3RF3",254.222789064058,1.87863067874043,0.594081068486231,3.16224633033222,0.00156557069880022,0.070530476817712
"ARHGEF11",1617.75879040885,1.24929224124779,0.395290342998321,3.16044209876662,0.00157529911687297,0.0706959237005549
"ZNF775",54.5767707359379,1.16504218785576,0.369020513654058,3.15712038964841,0.00159335547772652,0.0711898537006353
"CASTOR2",204.370293893983,1.6226872986361,0.514147075758265,3.1560761018488,0.00159907132884184,0.0712875176290527
"CASKIN1",10.3960839471015,4.11787773646364,1.30673408949847,3.15127444026818,0.00162559667363192,0.0715339018201129
"RPRML",6.04624113057041,5.32155168888172,1.68783540901782,3.15288544158368,0.00161665237024647,0.0715339018201129
"MXD3",123.634434509005,1.76179357784605,0.55875589731335,3.15306484695236,0.00161565911698026,0.0715339018201129
"H2BC19P",28.8404222654963,2.3372180574949,0.741428563730119,3.1523172586397,0.00161980174701674,0.0715339018201129
"AL592424.1",10.0317642666329,1.77661391099643,0.563784495168839,3.15122875180237,0.00162585099952621,0.0715339018201129
"PSMD4",10847.956499096,1.623911117259,0.515606247363408,3.14951792295573,0.00163540076781324,0.0717976489260618
"TNFRSF19",717.317614450812,3.40027747416948,1.08152923776842,3.14395335366565,0.00166682006952506,0.0727028753867356
"H2BC12",1406.24750480228,1.32840725985449,0.422491519634947,3.14422230534308,0.00166528880135718,0.0727028753867356
"PTPRN2",1089.4054746963,3.01908148001023,0.961026599374919,3.14151708389126,0.00168075002905448,0.073152471630938
"PRR11",88.0096845453731,1.01658228906973,0.324188810243407,3.13577229364104,0.00171402229704702,0.0738132577450982
"H1-2",4715.44664986232,2.0396592546324,0.650455346165068,3.13574062640541,0.00171420737224318,0.0738132577450982
"LINC01942",46.1852454950852,1.52195302674136,0.485301766494654,3.136096202028,0.00171213031004219,0.0738132577450982
"ASPM",210.363661196334,1.94569075156774,0.620862718809014,3.13385019364685,0.00172528912527865,0.0738282559510253
"RASGRF2",130.802817921265,1.3140605204461,0.419317171355894,3.13381041896516,0.00172552299127922,0.0738282559510253
"DNAH14",158.545142348562,0.9932464681852,0.317247790961329,3.13082233031615,0.00174317585823907,0.0741124978045012
"UST",414.394267722586,3.07855972636071,0.984275729432935,3.12774117485793,0.00176155230791947,0.0742683692242876
"SHC1",3290.51453755849,1.06343264907725,0.33999211292617,3.12781564232395,0.00176110608110556,0.0742683692242876
"EDIL3",83.6377414154575,1.70673825361554,0.545594612924771,3.12821683569459,0.00175870382235067,0.0742683692242876
"RNF157-AS1",15.4597596946786,3.33241388876215,1.06608181819835,3.12585191106048,0.00177290805707421,0.0744495339701544
"SEMA6C",351.588371310654,1.21999913950657,0.390613793123496,3.12328740301513,0.00178843016339109,0.0747771162519317
"ZNNT1",117.202917799318,1.09133855769569,0.349573818285942,3.12191159809059,0.00179680883812404,0.0749722200122211
"PPM1F",756.860966947467,1.13384209453314,0.363268354257121,3.12122451968556,0.00180100665105362,0.0749924315835626
"TSSK5P",5.22921091259242,2.59748712224696,0.833612845167164,3.1159394163679,0.00183359938909898,0.0757250299853865
"KAZALD1",86.174861373748,1.56026806889578,0.500906016672802,3.11489184989161,0.00184012364477122,0.0758393816452137
"DEPDC1",43.5112012233348,2.29801428796403,0.738896423293255,3.11006281194569,0.00187047563419028,0.0759789375589547
"KIF4A",89.3794570615938,2.07936098274009,0.668502883897212,3.11047421458814,0.00186787203186323,0.0759789375589547
"SIN3B",757.00237737548,0.564433251863248,0.181460170549555,3.11050766762674,0.0018676604674298,0.0759789375589547
"TLX1NB",8.46950149496016,5.81954528020926,1.87046682452446,3.11127960352293,0.00186278468413485,0.0759789375589547
"H2BC6",17.7694516802787,2.40640900603996,0.77324949855286,3.11207315432285,0.00185778456624778,0.0759789375589547
"AC139100.2",11.2731331041622,2.29870478344583,0.739235919024283,3.10956857518488,0.0018736078685001,0.0759789375589547
"SLC6A7",10.2476942282666,4.75516503804618,1.53235772251638,3.10316903695139,0.00191460249278398,0.0761129868932529
"CENPA",23.4307752671189,2.18909623813909,0.70498860151471,3.10515125129072,0.00190181746460265,0.0761129868932529
"UBE2Q1",3304.68732592198,1.10297312438895,0.355305707967179,3.10429328788278,0.00190734156371312,0.0761129868932529
"SLC45A2",36.5315431423452,3.12680464874552,1.0063941270022,3.10693848945592,0.00189035727549463,0.0761129868932529
"DGCR6",11.5246965966891,5.70003761262435,1.83605512125441,3.10450244474688,0.00190599352581922,0.0761129868932529
"PPIAP77",6.18559615554726,3.88475540496823,1.25155819898162,3.10393508518358,0.00190965225162387,0.0761129868932529
"H4C12",10.5259675641434,2.49478789596389,0.804408994430585,3.10139234299571,0.00192612896855249,0.0764207750882466
"CKB",1997.85868184121,2.51485584520296,0.81153628177868,3.09888282467303,0.00194251829829975,0.0766932238318928
"AC110285.1",7.8325928878849,3.62080608017026,1.16855324998431,3.09853751227758,0.00194478348194985,0.0766932238318928
"MDK",2799.76635356448,2.32390502624984,0.750534570234175,3.0963330916586,0.00195930131353029,0.0769807198963893
"MESP2",24.1314357996872,2.53106743137075,0.818144180901638,3.09366917281179,0.00197697803756827,0.0772245096106212
"BOP1",2233.26022590647,1.59630658543644,0.515936820101237,3.09399624768632,0.00197479984075456,0.0772245096106212
"PYGO2",1255.68559547373,0.863535724048731,0.279182430986341,3.09308763090103,0.00198085633729354,0.0772266288255657
"DNM3",44.3063038124316,1.35942089872406,0.439606433915666,3.09235896894279,0.00198572563661499,0.0772673010239687
"SLC5A6",3659.36528772771,1.6265595050598,0.526232168782128,3.09095414828817,0.00199514440314641,0.0773150504128097
"TUFT1",317.329529082561,1.06765750773796,0.345455610103392,3.09057799761428,0.00199767329456053,0.0773150504128097
"LINC00853",40.3623002880616,2.14405263011097,0.693763913315344,3.09046433370253,0.00199843804483717,0.0773150504128097
"HDAC4",402.702285545758,1.90436786247254,0.616517915529927,3.08890920199074,0.00200892825933438,0.0775722871840493
"DCST2",41.4130664878698,2.22731050379098,0.722142407001242,3.08430924731325,0.00204025398424617,0.0784817699273359
"AC110285.6",28.1685370380422,2.6406001555428,0.856963398235356,3.08134531880857,0.00206067512337962,0.0791166047845084
"SULT4A1",135.742401815068,3.91725891612817,1.27378516005471,3.07529011875121,0.00210297881281586,0.07942038608943
"SF3B4",2065.63116071546,0.94032478990623,0.305407003916361,3.07892346229148,0.00207750046989342,0.07942038608943
"CRIP3",86.471626577523,1.9311728761274,0.628538955669072,3.07247921343506,0.00212288617944519,0.07942038608943
"LINGO1",114.561339228643,1.41691604922499,0.460996253908,3.07359558177181,0.0021149592496165,0.07942038608943
"NOTUM",7440.53088502583,3.29617211479986,1.07238357481582,3.07368761719981,0.00211430695183477,0.07942038608943
"SP6",33.9996051940267,2.42718463174557,0.78977854951157,3.07324709343731,0.00211743082087903,0.07942038608943
"C5orf66",24.923552627153,3.20263289841394,1.04258471228837,3.07182031413493,0.00212757756248485,0.07942038608943
"AC022532.1",5.76420908330193,3.71058752094294,1.20618316644288,3.07630517833019,0.00209583214640707,0.07942038608943
"PDGFRB",2702.46192091968,1.59478474109784,0.519405424102047,3.07040447999734,0.00213769052286126,0.0796506644080869
"CA11",237.336429891932,2.68598171465378,0.876168306321459,3.06560017667235,0.00217233592130993,0.0807924934269871
"EXOC3L2",400.367816194321,1.1352206198242,0.37062143922075,3.06301929594537,0.00219115930447969,0.0810448024797936
"AL138479.2",12.7631333789738,4.38944649511199,1.43337371318977,3.06231825986532,0.00219629799432199,0.0810863583095658
"SDK1",211.824506491211,2.39413925392327,0.782471253932823,3.05971528268924,0.00221547496873199,0.0814963879663799
"CUL1",3308.39854865637,0.461772340362988,0.151111194813179,3.05584467738399,0.00224427483777351,0.0818107046007871
"ACLY",2725.89516018937,1.06336565147351,0.348522668642659,3.05106596255229,0.00228030472509567,0.0823641540599075
"UBAP2L",3933.69877707027,1.14026642954598,0.373910801031499,3.04956804243246,0.00229170714213591,0.0823641540599075
"DLG5",520.882439764348,2.05733999871704,0.674030601767446,3.05229464852527,0.00227099058776207,0.0823641540599075
"TRIM11",360.333547578107,0.993445128003648,0.325625365968455,3.05088372046509,0.00228168919990645,0.0823641540599075
"FAM110D",54.5225668629211,1.5582684980445,0.511077869420445,3.04898449195532,0.00229616334418064,0.0823641540599075
"AC020915.2",53.237427926663,1.21377456917714,0.39816889398518,3.04839124178876,0.00230070175127519,0.082380623877664
"ENTPD1",444.812960541836,0.78459850619902,0.257704894723767,3.04456190884549,0.00233019465980878,0.0828490865402082
"SRARP",39.5095276353107,6.55450390578991,2.15279654118979,3.04464624518926,0.00232954140332344,0.0828490865402082
"HJURP",77.5405264704067,2.38967944915118,0.785235700840898,3.04326388445165,0.00234027014290736,0.0828560348031309
"SLC45A1",34.3674787468413,2.030847503175,0.667282620481029,3.04345930920696,0.00233875067657208,0.0828560348031309
"BX322562.1",42.9457926083055,1.20932978016739,0.397496980546031,3.04236217972315,0.00234729279169815,0.0828733879866156
"FAM83A",80.7097602723015,4.31714506271619,1.41939964867108,3.04152890749136,0.00235379962523905,0.0829580862682418
"COL4A2",5095.67215557415,1.37730528594702,0.452952951436578,3.04072482932009,0.00236009414293214,0.0829770419127749
"SCTR-AS1",45.5797438196656,3.08774911937184,1.01556964439542,3.0404110012662,0.00236255504331991,0.0829770419127749
"RASL12",63.036942137158,1.54612088745822,0.509054019231051,3.03724325719637,0.00238752696081283,0.083563443628449
"GATA5",108.011975070421,2.48944027309038,0.820574720449092,3.03377646307204,0.00241513310236092,0.0840534220346394
"LYNX1",3413.73420590912,1.94011391039406,0.63958462765427,3.03339671797553,0.0024181747067158,0.0840534220346394
"RASGRF1",53.5571848914598,3.65576316001598,1.20587201646668,3.03163446045271,0.0024323356153887,0.0842556050647937
"MAPK8IP2",444.492587731236,3.10035383932988,1.02326600134215,3.02986108720837,0.00244666242364254,0.0846067596668854
"CDH24",61.9313946391522,1.62006266097418,0.535447505816289,3.02562369490245,0.00248120891875528,0.0849404872102625
"H1-10-AS1",33.822228512013,1.32300585283416,0.4372581489654,3.02568598427391,0.0024806978719752,0.0849404872102625
"AP001350.2",8.89372509284376,1.93205167509727,0.638251142537551,3.02710257190585,0.00246910159207047,0.0849404872102625
"TONSL",346.031757184173,1.33487253765057,0.441660278234436,3.02239663251313,0.00250781715953923,0.0855496073258359
"ABCC5",442.222050633581,1.0407142192231,0.344777106542963,3.01851311897768,0.00254018403368825,0.0857697529770514
"NEK2",83.9512925276953,2.26782473176922,0.75101464013059,3.01968112282722,0.00253040943690589,0.0857697529770514
"ABL2",680.143054869837,1.08418374460347,0.358942097334209,3.0204976029713,0.00252359705662247,0.0857697529770514
"PDCD11",1373.53133833621,0.642131483288479,0.212772347010234,3.01792734023652,0.00254509919331015,0.0857697529770514
"TKT",6782.22968757886,1.35127037912374,0.447311446936611,3.02087144958584,0.00252048343429861,0.0857697529770514
"PRPF3",927.123869962033,1.08918210915844,0.361232368589854,3.01518414147183,0.00256823281095652,0.0860123741579884
"FAM20B",2125.82531145973,0.800738718939317,0.265714198113867,3.01353380671128,0.00258224269360682,0.0862036292377092
"KCNN3",152.507861533199,1.48280233646255,0.492379049835976,3.01150574330184,0.00259955485049591,0.0862036292377092
"AL162595.1",722.587480614702,1.30585798663377,0.433502679692419,3.01234120988666,0.00259241024410816,0.0862036292377092
"KCNJ6",27.7015541322799,4.87766049013683,1.62329142078567,3.00479656805926,0.00265758532897261,0.0874103187599377
"AXIN2",555.445843721004,3.07980571014312,1.02528860959968,3.0038427046855,0.00266593115185414,0.0875422432710477
"CPSF1",2725.06950753651,1.06311381724364,0.35434815255676,3.00019573849296,0.00269806160591287,0.0879189244594629
"IDUA",406.397272678816,1.27859156428614,0.426136286684503,3.00042874601,0.00269599823171076,0.0879189244594629
"SHISA4",1114.5185792457,2.72027249657745,0.906342753260581,3.001372810442,0.00268765291405061,0.0879189244594629
"MYMX",7.39604392219673,2.49971395868078,0.833218359036298,3.00007066763622,0.00269916975315014,0.0879189244594629
"SOCS7",187.933238355165,1.37492970556417,0.45802299904626,3.0018791816725,0.00268318643916979,0.0879189244594629
"SLC16A1-AS1",75.2543986171877,1.76196232242646,0.587800294055381,2.99755263861853,0.00272156854074425,0.0883634673317206
"SLC46A2",9.09411665227191,5.35590140026841,1.78816668287619,2.99519136082643,0.00274272713370011,0.0889075031542116
"TMEM270",15.2188812067988,3.70078427897394,1.23580011161503,2.99464633818287,0.00274763219028966,0.0889237693636211
"ITGA6",3836.47129538922,2.17768298723724,0.727916070259959,2.99166768836348,0.00277458109170391,0.0892352932124279
"THOC5",658.477363914838,0.747956007002611,0.250001404163037,2.99180722406998,0.00277331329225598,0.0892352932124279
"MESP1",86.6744384459561,2.13433962216119,0.713437266205112,2.99162900967325,0.00277493261388486,0.0892352932124279
"TLCD3B",4.4409658611142,4.87902260750651,1.63135083690838,2.9907868357446,0.00278259660608382,0.089339488807413
"PLXNA2",853.043870555751,1.22182260562945,0.408836796514376,2.98853385029517,0.00280319446892881,0.0897155503962241
"MARK4",1180.29035263544,0.742532009380165,0.248841882061823,2.98395110673406,0.0028455223770141,0.0906339742610164
"GPAA1",6805.17050316967,1.68213527058309,0.563992933159665,2.98254671589454,0.00285861018599409,0.0906339742610164
"HAGLR",24.6236264752663,2.76171622798367,0.925966013333759,2.98252439961662,0.00285881859887435,0.0906339742610164
"CAD",676.133154858548,1.13843581609553,0.382115896346058,2.97929457261973,0.00288912882787176,0.0908815524592994
"TCERG1L",126.937737621502,4.52148822245075,1.5175350327178,2.97949511870779,0.0028872383003099,0.0908815524592994
"FBN3",86.7164995027074,4.23841721502408,1.42411939665912,2.97616704397615,0.00291875830963465,0.0916707994760057
"AL158212.3",36.7444802381003,1.99712646639653,0.672611308761399,2.96921333373684,0.00298563239983849,0.0934803818833151
"HSPB1",14359.5343535942,1.50170910270956,0.505934277275204,2.96819007954407,0.00299559021105022,0.0934925716491362
"TTC13",376.261224544473,1.0080435462864,0.339720516925042,2.96727308497775,0.00300453968805593,0.0934925716491362
"DNER",27.4146226956582,4.87158279093744,1.64099636679914,2.96867372134392,0.0029908798747845,0.0934925716491362
"C4orf48",66.8201995535425,2.54648774685625,0.858163962365087,2.96736737795208,0.00300361830493389,0.0934925716491362
"ZNF7",401.24225237815,0.84741538181103,0.285802189269089,2.96504160439852,0.00302641997626204,0.0937845036932331
"AC109322.1",34.5035424524742,2.00111181582286,0.675124423589994,2.96406372795979,0.00303605404866652,0.0937845036932331
"AL160006.1",150.055640374568,2.50900617915063,0.846413460320978,2.96427963019298,0.0030339245694042,0.0937845036932331
"HSF4",181.818545136672,1.48397177675179,0.50080895404856,2.96314945001541,0.00304508684086506,0.0938846108418931
"ANKRD27",528.753370416475,0.95142411627978,0.321456922197063,2.95972508470833,0.00307913678940378,0.0938846108418931
"ZNF517",422.125516414076,1.66745898940316,0.563137908915807,2.96101356879609,0.00306628429911176,0.0938846108418931
"AL589745.1",74.3154729466748,3.62846978673744,1.22531889410945,2.96124527596923,0.00306397824168115,0.0938846108418931
"NUF2",44.8074698837636,2.04546989267085,0.691591872652917,2.95762569450754,0.00310018324659929,0.0940063073049139
"TBC1D16",841.802126289339,1.37805096103661,0.465793987758555,2.95849881546974,0.00309141429858169,0.0940063073049139
"SLC2A4",338.170690540328,2.13150705364246,0.722336944815836,2.95084872640136,0.00316902082448727,0.0956740173043791
"PXDNL",9.1655907049113,2.15313966338332,0.731077758594411,2.94515821069841,0.00322789561269126,0.0970049879438987
"ASPHD1",275.51492670512,3.15238103396319,1.0707654522795,2.94404440043546,0.00323953520835556,0.0970658954491699
"LINC01089",74.5324536817269,1.38934553820193,0.472106066523225,2.94286736968585,0.00325187702283864,0.0971659404351133
"DNASE1L2",17.4592723556239,2.12555670969951,0.722982590260654,2.93998325593593,0.00328229983732172,0.0977670283402833
"RHPN1",251.359063452451,1.66118318802984,0.565619813372458,2.93692538478308,0.00331483849913379,0.0983959566917886
"HMMR",128.417454441811,2.17278415638573,0.740821823417222,2.93293756704309,0.00335771404925123,0.0993844055422266
"ERFE",12.1372474134422,1.98935728938264,0.678464287684012,2.93214738858762,0.00336626946895766,0.0993886139263158
